review_id,user_id,business_id,stars,date,text,useful,funny,cool
o2XliGD5-uHVtZjVwG_U8Q,BDmxm7aeWFOLT35gSvkmig,fj8L3IWG9XP_RcVEbI-uzw,1,2015-12-09,"Christmas shopping at this location over the past couple weeks and wow has customer service here gone downhill quick. I've spend hundreds here over the past few weeks. I'll break down my two recent experiences. 

First attempted to go to the salon and get a haircut. Simple enough and something I have done here many times. I arrive up to the counter to check in. There were two customers getting haircuts and approximately 3 stylists standing around talking not really doing anything. Barely got any kind of acknowledgement or even a hello. Advised I'd like to get a haircut. They all had a look on their face that it would be a bother to try to cut my hair (especially the lady with purple\/pink hairdo she is downright rude). Every one of the stylists with me standing right there all start going back and forth with each other making excuses why they shouldn't have to help me. ""I can't do it have her do it."" Well I'm not going to do it have this person do it"" and so on you get the idea. Makes you feel welcomed wouldn't it? Finally I just say forgot and sorry to bother everyone. 

The visit after this I was buying nearly $300 worth of jewelry. Long story short they were dishonest and sold a ring I was supposed to pickup that I had on hold for 2 days. Then tried to tell me the display case one was the same one same size and I believed it and bought it. Soon realized the damn ring is two sizes smaller than the one I reserved for pickup. They were completely dishonest and didn't honor their word and resold the ring. In fact the day I show up to pick up the ring nobody has any clue what I'm talking about. This was after waiting to be helped a jewelry counter for 30 minutes to be assisted. They had ONE person to work jewelry in the middle of Christmas shopping season. She did the best she could but helped people that were there after me which was frustrating.",4,1,0
IWwG2vB3vWpXocrm2pcZrg,_UlYgKEfLR2sL-WrgCVBHg,cTPQYGWHhR0v-t5fKU_mWg,1,2014-07-13,"0 stars. I reserved this hotel for today, I called yesterday. When I came into it they said I haven't reserved. I called the number that it shows here again and apparently I reserved for another day when I SPECIFICALLY said it was for today. Anyways no I have no where to sleep, left in the street. Very in organized people.",1,0,0
JGdLEu9d6GkKheO6Qj9_yA,eRj5XFFB56jhdAqPjkRldw,TZGcI88FepqA6A5ynDidQA,5,2014-05-22,Stopped by a few vape shops while my trip to vegas and vape street by far has the biggest selection and had the cheapest prices in town. Danny built my kraken and its awesome. thanks again Vape Street. Just as awesome as the california location!,3,0,2
4R5TuuTL4wR4dMHMWipwzg,S5rSZV-qKI5DsBWf5euk-w,OOHlm2lbVgPHhSe98YW3yA,5,2016-07-01,Love it!  I love Korean kabli beef!  I love Tacos!  Putting them together makes for amazing dishes!  Great location too at the district!  Great service too!,0,0,0
S_wnQGm1DTQDWwXV5BzqIQ,P5k3jMBzmGAySRgpCSE4bQ,mQnYgd5ywCzYMblWqL7-AQ,5,2015-01-16,"What a great company!  I found them on Yelp, and they definitely lived up to their fantastic reviews.  I was selling a condo in Scottsdale and needed to have a dishwasher repair done very soon.  Scott (the repair tech) came out to take a look at the dishwasher. He was on time, courteous, and diagnosed the problem quickly.  And Scott found a replacement part and fixed it quickly as well. The price was great, too.  Also, it was a breeze to pay Appliance works - it was handled electronically, which was good, since I live out of state. All in all, i would highly recommend Appliance Works.",1,0,0
efh_Q2FIcevI4S8hnGtMKw,bBTkV26GeedWB--OOYKyZA,ujHiaprwCQ5ewziu0Vi9rw,1,2017-07-09,"On the advice of a Vegas resident who said that this buffet is ""the best buffet in Vegas"", my wife and I came here for the Saturday brunch buffet.  With this being the Bellagio I expected to pay a hefty price (No less than $50 per person) for really delicious food.  However, to my surprise the price was only $37.  It was at that moment that I should have turned around and ran to one of the many Vegas  restaurants run by celebrity chefs.  But against my better judgement I proceeded to pay.  We were greeted and seated by a friendly staff, but the food was just as bad or worse than many of the chain restaurants throughout the west coast.  The food was ok and worse.  Not a single item was grand or great.  The crab (which is supposed to be the star of the show) is served cold with cocktail sauce and lemon.  That's right... no butter!  Instead of the king crab that some patrons rave about they served an anorexic Dungeness crab leg that looked like it was pulled out of murky waters of Mekong River.

Additionally, the mussels were horrible.  I took one bite and got a mouthful of gravel.  I guess the cooks at the Bellagio had no time to soak the with such a high demand for their mediocre fair.

Finally, the dessert was ok, and I may have been inclined to to eat more of the cheese ravioli if I hadn't lost my appetite from the mouthful of gravel that I crunched through my teeth. I might spit out enough to fill that little pothole on Flamingo.

No more buffets for me.  When you pay $70+ for a meal that tastes worse than Chili's in Barstow I think that's time to call it quits on the once glorious experience of the Vegas life.  

What happened in Vegas didn't stay in Vegas this time around. It followed me home to my ceramic sculpture with water in it.",0,1,0
owuHSJWllz7iREthdqDYDA,YSbDYVafuq2Rp-lDjGZ-9Q,PJ4eIqktcOD8W-uFBnPv-g,5,2017-08-04,"Coffee the way it should be done!  Heartwood Coffee does their roasting in Burton, OH and the Hudson location serves as their initial foray into the retail segment.  Coffee's are served drip or pour over and the barista made espresso drink menu is varied enough for any palette.  A minimal selection of baked goods and toasts are served to complement your coffee selection.  For drinking at home, Heartwood offers whole beans in a variety of roasts.  Although limited, inside\/outside seating is available. Parking is ample and easy, making Heartwood a destination for serious coffee drinkers.",0,0,0
8dZ-iMPiBTI1CBMnwy7CVg,LDPVkNDhdYNw1HlXAEEKsw,pBoWsom3mZFYo9EucIWRDg,1,2014-05-19,"I wanted to love this place but I just couldn't. We decided to try this place again because I couldn't remember if I liked it the first time. Note to self if I don't remember, then I didn't like it. The food was not great. The service sucked and it was expensive. 

Most rolls were $12-$13. I ordered the Hawaiian roll which was supposed to have tuna and avocado on top.  What I got was definitely not worth the price. 

It was a slow night and we sat at the bar. The server brought us water and then disappeared for the night. Never came back to check on us or offer us more water or drinks. The sushi chef did give us a sample of a spicy tuna roll. However, shortly after that he made the worst noise anyone can make in the middle of dinner. He cleared his throat of phlegm.  
Needless to say, I will never go back to this place again.",4,1,0
ay9jbNV8CnezaMqR0Bg8CQ,KKQ06cPSzB8NRNh0Pt-kjQ,kOyJWE53llWWHsA4syxpcg,5,2012-12-07,"I had a really great experience with VC.  The staff was really helpful and super easy to work with which is usually the difficult part with ordering custom uniforms.  I had a relatively small order for which I really wanted a unique design for, so I was a bit unsure if they would be able to accommodate me.  

Michelle Ng was able to integrate the ideas that I had and come out with an AMAZING design.  I just received the shorts in the mail and they are far above what I had even hoped for!!!

I love supporting small businesses that are growing because they are run by good, hard-working people.  From my experience, that is exactly what makes VC stand out.  Great customer service and communication hand in hand with a great product!  

Order VC if you want a headache free experience and standout jerseys on the field\/court!",0,0,0
HMY2i5JxUzFKQwSLBuB_bw,CMR4ZJ3IzipjijWLYxRtJA,I3STZd5iAvUL9MNLF_DUug,5,2016-03-21,Love this place!!! Sat at the bar... Staff are super friendly and on it! Never had a dry cup and my food was out in no time! Not to mention the food was delicious... Had the Machaca Nachos! Yummy and definitely plenty to eat! This will be my go-to when I fly through!,0,0,0
jLuAzZtOGDCf9q0d3odEEQ,k4ztWeAH66XUtO4_9IG7bA,5JjGTaZkHbbjBrzBODcsAQ,5,2014-11-13,"Update on my previous pre grand opening review. 
This time we tried the bluefin tuna, wow! I see why Japan pays so much for bluefin simply the best. Amaebi was the largest size I've ever had. No rice rolls were yummy & very well presented. Oysters were very fresh, & my favorite black cod was again to die for. Service was excellent.
This has moved past Yama as my favorite sushi spot.",0,0,0
Fxb3-eD52SK1oY8isE14gA,VDFO1PM1uo5AN3rk-MS8YA,6yD9TM-3KwbKx2RbR6bY7Q,1,2017-08-29,I gave this place one star because I couldn't give it a zero.  This place is ran by one guy that apparently is too busy to take his calls and never has time for appointments.  Please don't believe me and go there yourself.  One guy that is doing this all.  So don't believe the good reviews since it is most likely written by his friends.,0,0,0
9IpdwafV5KX5Y4pxQOTTiw,tP_U5XrgF7Fv4Fg6YyOOww,6fKmO2gzGQhzM791H6b4mQ,1,2014-07-31,Customer service was super bad. The pizza was cold by the time they delivered it to me.,2,0,0
NkDzbmeeHXnT2N2HwWXE7w,-tuB5PlfknSGNvDCKBLbnA,qmymSqVwHYRqdwfcBatzpQ,5,2008-11-28,"All the good things others have said. I dined at Vintner's 4\/5 times for both lunch and dinner and they have been consistent with the quality in food and service. I like the flat bread, brie\/ lettuce salad, and the bouillabaisse is my favorite. The specialty cocktails are also very good such as the blueberry crush\/ pear martini. I tried the chocolate cake and it was also very good. 

I love the decor of this place and it is quite memorable for me since the fire alarm went off the first time i was there and we had to be evacuated. The manager called after the incident and encouraged us to visit again, and we are not disappointed. I always recommend this restaurant to my friends instead of Rosemary's, another local's favorite. The entire package from decor, service, to food quality is just better at Vintner comparing to Rosemary's.",4,0,1
-H98IlYBVWdT0-ZDM_Ecfg,8mC3fSmVRyH-VOr3jIPsyw,2HxaDXZmAOH6LiuzGgNdPA,5,2016-05-15,"For a fast food place, this one is pretty delicious! I can't get over their all-natural guacamole bacon cheese burger, and their zucchini sticks are delicious and HUGE too. 

The staff is friendly. The place was pretty busy when I went, but even so, the wait wasn't too long for our food. No need to be put off by a line-- they'll get the food to you in good time. 

I've only been here twice so far, but I definitely plan on coming back a lot more!",0,0,0
